chrom	start	end	nSites	recombRate
Pseudochr18	12240000	12274000	781	1.85829957798008e-09
Pseudochr18	12274000	12308000	873	2.243451928758608e-09
Pseudochr18	12308000	12342000	818	2.2637695910270564e-09
Pseudochr18	12342000	12375495	250	4.83189824205721e-10
Pseudochr19	0	53000	1076	1.5853096838525348e-09
Pseudochr19	53000	106000	1077	8.688823821087585e-10
Pseudochr19	106000	159000	1145	2.2538835289166505e-09
Pseudochr19	159000	212000	1264	2.2049455716383365e-09
Pseudochr19	212000	265000	1227	2.1698693420355327e-09
Pseudochr19	265000	318000	1403	2.259027766019841e-09
Pseudochr19	318000	371000	1198	1.6269448157619064e-09
Pseudochr19	371000	424000	919	1.3394874807828415e-09
Pseudochr19	424000	477000	816	1.2739289756963472e-09
Pseudochr19	477000	530000	1109	2.1946986661866117e-09
Pseudochr19	530000	583000	1114	2.0991620519668765e-09
Pseudochr19	583000	636000	1099	1.5942033230598557e-09
Pseudochr19	636000	689000	1051	2.241140672811084e-09
Pseudochr19	689000	742000	1340	1.8827490583011847e-09
Pseudochr19	742000	795000	1119	1.9950119105472455e-09
Pseudochr19	795000	848000	802	1.650563086933015e-09
Pseudochr19	848000	901000	1205	2.143369551342542e-09
Pseudochr19	901000	954000	1172	1.8153456130262693e-09
Pseudochr19	954000	1007000	1118	1.7917874132690756e-09
Pseudochr19	1007000	1060000	952	1.6838390824644005e-09
Pseudochr19	1060000	1113000	855	9.187446011485402e-10
Pseudochr19	1113000	1166000	1019	2.0000206550828632e-09
Pseudochr19	1166000	1219000	912	1.0679039547020557e-09
Pseudochr19	1219000	1272000	909	1.036390773065741e-09
Pseudochr19	1272000	1325000	777	7.999370969624027e-10
Pseudochr19	1325000	1378000	888	1.4033402615975204e-09
Pseudochr19	1378000	1431000	855	1.2346420843101242e-09
Pseudochr19	1431000	1484000	847	1.3511287648900125e-09
Pseudochr19	1484000	1537000	869	6.973368643990235e-10
Pseudochr19	1537000	1590000	1013	1.288384904243059e-09
Pseudochr19	1590000	1643000	848	1.1869416738700067e-09
Pseudochr19	1643000	1696000	426	6.54301172452525e-10
Pseudochr19	1696000	1749000	1111	2.2528465502825267e-09
Pseudochr19	1749000	1802000	1365	2.2038791380982187e-09
Pseudochr19	1802000	1855000	1105	2.2604654973186167e-09
Pseudochr19	1855000	1908000	1239	2.2559163322880723e-09
Pseudochr19	1908000	1961000	1411	2.2390744318984915e-09
Pseudochr19	1961000	2014000	1435	2.2687719467520782e-09
Pseudochr19	2014000	2067000	857	2.0301708628015312e-09
Pseudochr19	2067000	2120000	1266	2.236704266138979e-09
Pseudochr19	2120000	2173000	1290	2.20662881580144e-09
Pseudochr19	2173000	2226000	1282	2.2535153011059413e-09
Pseudochr19	2226000	2279000	1374	2.236751062102305e-09
Pseudochr19	2279000	2332000	1359	2.290635120383771e-09
Pseudochr19	2332000	2385000	1311	2.2745150726199596e-09
Pseudochr19	2385000	2438000	1307	2.307806583834221e-09
Pseudochr19	2438000	2491000	1382	2.2671179915518366e-09
Pseudochr19	2491000	2544000	1428	2.4112519647707145e-09
Pseudochr19	2544000	2597000	1553	2.3100026752478863e-09
Pseudochr19	2597000	2650000	1485	2.3302769433872223e-09
Pseudochr19	2650000	2703000	1573	2.2487157278886644e-09
Pseudochr19	2703000	2756000	1567	2.3595655743626716e-09
Pseudochr19	2756000	2809000	1120	2.075599869574506e-09
Pseudochr19	2809000	2862000	1109	2.210879946966264e-09
Pseudochr19	2862000	2915000	1442	2.3134642489889364e-09
Pseudochr19	2915000	2968000	1262	2.2354460853094185e-09
Pseudochr19	2968000	3021000	1592	2.298992929216698e-09
Pseudochr19	3021000	3074000	1502	2.34404640668114e-09
Pseudochr19	3074000	3127000	1247	2.287923609600992e-09
Pseudochr19	3127000	3180000	956	2.2315319846464197e-09
Pseudochr19	3180000	3233000	1525	2.227951097793202e-09
Pseudochr19	3233000	3286000	1431	2.352031590210351e-09
Pseudochr19	3286000	3339000	1625	2.2505710550800267e-09
Pseudochr19	3339000	3392000	1480	2.2441454880803106e-09
Pseudochr19	3392000	3445000	1581	2.2287580792458733e-09
Pseudochr19	3445000	3498000	1608	2.2748557538706966e-09
Pseudochr19	3498000	3551000	1366	2.2182201925115536e-09
Pseudochr19	3551000	3604000	1382	2.2159203036685965e-09
Pseudochr19	3604000	3657000	1341	2.2872958467312706e-09
Pseudochr19	3657000	3710000	1542	2.323871206591823e-09
Pseudochr19	3710000	3763000	1458	2.27686051285275e-09
Pseudochr19	3763000	3816000	1393	2.2493206735776866e-09
Pseudochr19	3816000	3869000	1370	2.2140606619557934e-09
Pseudochr19	3869000	3922000	1538	2.3681256678739474e-09
Pseudochr19	3922000	3975000	1382	2.234807038306696e-09
Pseudochr19	3975000	4028000	1205	2.2395705188926845e-09
Pseudochr19	4028000	4081000	1366	2.3080832110358665e-09
Pseudochr19	4081000	4134000	1369	2.2748564176432263e-09
Pseudochr19	4134000	4187000	1230	2.1676980591201556e-09
Pseudochr19	4187000	4240000	1423	2.1898785989924885e-09
Pseudochr19	4240000	4293000	1388	2.351008052969948e-09
Pseudochr19	4293000	4346000	734	2.125238272814516e-09
Pseudochr19	4346000	4399000	896	2.210148967468214e-09
Pseudochr19	4399000	4452000	1236	2.263293583151879e-09
Pseudochr19	4452000	4505000	1266	2.238594856245968e-09
Pseudochr19	4505000	4558000	1429	2.2870066078515654e-09
Pseudochr19	4558000	4611000	1316	2.3043212802252434e-09
Pseudochr19	4611000	4664000	1344	2.2527222588763882e-09
Pseudochr19	4664000	4717000	1261	2.2924916921486253e-09
Pseudochr19	4717000	4770000	1527	2.395545364321181e-09
Pseudochr19	4770000	4823000	1101	2.2317382519599443e-09
Pseudochr19	4823000	4876000	1112	2.2654144193550185e-09
Pseudochr19	4876000	4929000	1530	2.381344199968426e-09
Pseudochr19	4929000	4982000	1277	2.3025370596660977e-09
Pseudochr19	4982000	5035000	1525	2.2633766376896254e-09
Pseudochr19	5035000	5088000	1416	2.22544950507286e-09
Pseudochr19	5088000	5141000	1598	2.2821950867287584e-09
Pseudochr19	5141000	5194000	279	1.1995225537304977e-10
Pseudochr19	5194000	5247000	404	3.565977824802888e-10
Pseudochr19	5247000	5300000	401	3.664314065608685e-10
Pseudochr19	5300000	5353000	846	1.8196667721929493e-09
Pseudochr19	5353000	5406000	642	1.6108472532925304e-09
Pseudochr19	5406000	5459000	651	1.3206691769439494e-09
Pseudochr19	5459000	5512000	845	2.024756968108254e-09
Pseudochr19	5512000	5565000	931	2.1107592366866224e-09
Pseudochr19	5565000	5618000	1050	2.2542269482290715e-09
Pseudochr19	5618000	5671000	1050	1.8410010850618075e-09
Pseudochr19	5671000	5724000	949	2.272226053052172e-09
Pseudochr19	5724000	5777000	1197	2.2677298238808514e-09
Pseudochr19	5777000	5830000	1263	2.2394854730373493e-09
Pseudochr19	5830000	5883000	1407	2.337521937574537e-09
Pseudochr19	5883000	5936000	1352	2.2727337560656305e-09
Pseudochr19	5936000	5989000	1566	2.3224962017970803e-09
Pseudochr19	5989000	6042000	1275	2.2566524560232257e-09
Pseudochr19	6042000	6095000	1370	2.2135297269038044e-09
Pseudochr19	6095000	6148000	1278	2.22740414922894e-09
Pseudochr19	6148000	6201000	1189	2.1409149205286584e-09
Pseudochr19	6201000	6254000	1654	2.2352154243554363e-09
Pseudochr19	6254000	6307000	1297	2.15333377266829e-09
Pseudochr19	6307000	6360000	1188	2.1943715922727284e-09
Pseudochr19	6360000	6413000	1381	2.3846374244016963e-09
Pseudochr19	6413000	6466000	1354	2.1311662593318474e-09
Pseudochr19	6466000	6519000	907	2.043921989379323e-09
Pseudochr19	6519000	6572000	1276	2.139290669149109e-09
Pseudochr19	6572000	6625000	1419	2.280409787539253e-09
Pseudochr19	6625000	6678000	950	1.683075827027106e-09
Pseudochr19	6678000	6731000	1152	2.2218888632817902e-09
Pseudochr19	6731000	6784000	1000	1.99634974408034e-09
Pseudochr19	6784000	6837000	876	1.210540718973514e-09
Pseudochr19	6837000	6890000	1102	2.1425282196614718e-09
Pseudochr19	6890000	6943000	908	1.8367546003046898e-09
Pseudochr19	6943000	6996000	1125	2.2216958714188545e-09
Pseudochr19	6996000	7049000	1034	1.6821175884092874e-09
Pseudochr19	7049000	7102000	878	2.0616893546180815e-09
Pseudochr19	7102000	7155000	748	1.1415883475368343e-09
Pseudochr19	7155000	7208000	732	1.538715237718097e-09
Pseudochr19	7208000	7261000	960	9.852039129718876e-10
Pseudochr19	7261000	7314000	1068	1.4159254302415607e-09
Pseudochr19	7314000	7367000	964	1.493539335707756e-09
Pseudochr19	7367000	7420000	1166	1.8011975504758702e-09
Pseudochr19	7420000	7473000	1202	1.7870111550618955e-09
Pseudochr19	7473000	7526000	1078	2.0545586122773976e-09
Pseudochr19	7526000	7579000	1359	2.210213934204533e-09
Pseudochr19	7579000	7632000	1213	2.1653678026839766e-09
Pseudochr19	7632000	7685000	862	1.1154740219974265e-09
Pseudochr19	7685000	7738000	791	6.259441462221501e-10
Pseudochr19	7738000	7791000	888	7.352907968316652e-10
Pseudochr19	7791000	7844000	884	8.250290261204429e-10
Pseudochr19	7844000	7897000	1082	2.1234090816665008e-09
Pseudochr19	7897000	7950000	1030	1.398346493429598e-09
Pseudochr19	7950000	8003000	1001	2.1063585077879755e-09
Pseudochr19	8003000	8056000	1101	2.1385077494506296e-09
Pseudochr19	8056000	8109000	776	9.303332397969697e-10
Pseudochr19	8109000	8162000	697	1.63106344133554e-09
Pseudochr19	8162000	8215000	140	1.2924714507441952e-10
Pseudochr19	8215000	8268000	794	6.473169110354881e-11
Pseudochr19	8268000	8321000	213	4.3202192311474e-10
Pseudochr19	8321000	8374000	310	1.5441524213021348e-10
Pseudochr19	8374000	8427000	530	2.3381156352398955e-10
Pseudochr19	8427000	8480000	429	2.773681509629692e-10
Pseudochr19	8480000	8533000	633	4.345060088346178e-10
Pseudochr19	8533000	8586000	1013	1.4641996149904308e-09
Pseudochr19	8586000	8639000	1044	2.2132885285609177e-09
Pseudochr19	8639000	8692000	1492	2.3001223381755467e-09
Pseudochr19	8692000	8745000	1098	2.211147696210328e-09
Pseudochr19	8745000	8753964	92	3.1532714466114793e-10
Pseudochr1A	0	43000	867	2.1183712141111532e-09
Pseudochr1A	43000	86000	1073	1.909773229292436e-09
Pseudochr1A	86000	129000	846	2.09298456995004e-09
Pseudochr1A	129000	172000	570	1.7193079335183701e-09
Pseudochr1A	172000	215000	890	2.1753364215027314e-09
Pseudochr1A	215000	258000	774	1.2553729501638743e-09
Pseudochr1A	258000	301000	1044	2.223438689166476e-09
Pseudochr1A	301000	344000	1423	2.2857515799415195e-09
Pseudochr1A	344000	387000	1126	2.2956665161569557e-09
Pseudochr1A	387000	430000	997	1.9873179572153284e-09
Pseudochr1A	430000	473000	953	2.2399092088258332e-09
Pseudochr1A	473000	516000	786	2.1709589246426147e-09
Pseudochr1A	516000	559000	1163	2.1459637403307416e-09
Pseudochr1A	559000	602000	956	2.186453864626822e-09
Pseudochr1A	602000	645000	610	2.185741304816464e-09
Pseudochr1A	645000	688000	662	1.869117493750259e-09
Pseudochr1A	688000	731000	930	2.149205854279244e-09
Pseudochr1A	731000	774000	817	2.179022267387168e-09
Pseudochr1A	774000	817000	904	2.2567886953348945e-09
Pseudochr1A	817000	860000	662	1.942804043845758e-09
Pseudochr1A	860000	903000	794	2.19633727164711e-09
Pseudochr1A	903000	946000	866	2.205336118800348e-09
Pseudochr1A	946000	989000	1222	2.24922285010116e-09
Pseudochr1A	989000	1032000	938	2.158840429572557e-09
Pseudochr1A	1032000	1075000	930	2.159935488303007e-09
Pseudochr1A	1075000	1118000	1183	2.2440963689131317e-09
Pseudochr1A	1118000	1161000	1265	2.201170863206521e-09
Pseudochr1A	1161000	1204000	1232	2.1372085806673757e-09
Pseudochr1A	1204000	1247000	1022	2.1882395786741586e-09
Pseudochr1A	1247000	1290000	1324	2.231025941064285e-09
Pseudochr1A	1290000	1333000	1399	2.1574836785223735e-09
Pseudochr1A	1333000	1376000	1266	2.1810632019720756e-09
Pseudochr1A	1376000	1419000	1329	2.2845156354916943e-09
Pseudochr1A	1419000	1462000	1504	2.233987860033796e-09
Pseudochr1A	1462000	1505000	1330	2.237368868384085e-09
Pseudochr1A	1505000	1548000	1161	2.1005073529409267e-09
Pseudochr1A	1548000	1591000	1022	1.855582757017066e-09
Pseudochr1A	1591000	1634000	1318	2.2611899220629386e-09
Pseudochr1A	1634000	1677000	1003	2.28202018266725e-09
Pseudochr1A	1677000	1720000	1218	2.1212825204252945e-09
Pseudochr1A	1720000	1763000	793	1.9597189592135786e-09
Pseudochr1A	1763000	1806000	1284	2.290803469691551e-09
Pseudochr1A	1806000	1849000	1122	2.203468843703456e-09
Pseudochr1A	1849000	1892000	933	2.121336451943312e-09
Pseudochr1A	1892000	1935000	1259	2.1874111905574127e-09
Pseudochr1A	1935000	1978000	1045	2.0647963078852764e-09
Pseudochr1A	1978000	2021000	1365	2.2863254112932236e-09
Pseudochr1A	2021000	2064000	1381	2.107177852004008e-09
Pseudochr1A	2064000	2107000	1093	2.1551175783696045e-09
Pseudochr1A	2107000	2150000	849	1.7639583351143072e-09
Pseudochr1A	2150000	2193000	1181	2.325534288664345e-09
Pseudochr1A	2193000	2236000	817	2.141359399208687e-09
Pseudochr1A	2236000	2279000	1114	2.199981050947493e-09
Pseudochr1A	2279000	2322000	918	2.1669731365464365e-09
Pseudochr1A	2322000	2365000	964	2.0980860766966477e-09
Pseudochr1A	2365000	2408000	1168	2.2606400694938604e-09
Pseudochr1A	2408000	2451000	1387	2.2771118337267108e-09
Pseudochr1A	2451000	2494000	1316	2.1734415998458677e-09
Pseudochr1A	2494000	2537000	1162	2.2074562912309584e-09
Pseudochr1A	2537000	2580000	1389	2.349327380925396e-09
Pseudochr1A	2580000	2623000	1269	2.2650495104069566e-09
Pseudochr1A	2623000	2666000	1454	2.3354352856566635e-09
Pseudochr1A	2666000	2709000	1372	2.332386910315192e-09
Pseudochr1A	2709000	2752000	1114	2.293133560184598e-09
Pseudochr1A	2752000	2795000	428	1.656628806250206e-09
Pseudochr1A	2795000	2838000	1091	2.152789479194146e-09
Pseudochr1A	2838000	2881000	1112	2.214892202992054e-09
Pseudochr1A	2881000	2924000	1437	2.1617230277247995e-09
Pseudochr1A	2924000	2967000	1063	1.934812056648121e-09
Pseudochr1A	2967000	3010000	998	2.288905827001437e-09
Pseudochr1A	3010000	3053000	820	2.09706005030926e-09
Pseudochr1A	3053000	3096000	1175	2.1117824420407605e-09
Pseudochr1A	3096000	3139000	1059	2.1612677627411672e-09
Pseudochr1A	3139000	3182000	1240	2.2395579901861913e-09
Pseudochr1A	3182000	3225000	1160	2.187779584311254e-09
Pseudochr1A	3225000	3268000	565	1.716772239484328e-09
Pseudochr1A	3268000	3311000	554	1.2808449098379128e-09
Pseudochr1A	3311000	3354000	730	1.258405125307049e-09
Pseudochr1A	3354000	3397000	847	7.295976198466245e-10
Pseudochr1A	3397000	3440000	1077	1.5733692457634999e-09
Pseudochr1A	3440000	3483000	1059	2.0523598657736143e-09
Pseudochr1A	3483000	3526000	774	1.1222435683676352e-09
Pseudochr1A	3526000	3569000	760	1.7222243010980483e-09
Pseudochr1A	3569000	3612000	651	4.3543230339945685e-10
Pseudochr1A	3612000	3655000	655	1.06450875821395e-09
Pseudochr1A	3655000	3698000	660	6.846418828871433e-10
Pseudochr1A	3698000	3741000	521	7.344819900045378e-10
Pseudochr1A	3741000	3784000	674	9.893991627868888e-10
Pseudochr1A	3784000	3827000	649	8.63279893045553e-10
Pseudochr1A	3827000	3870000	716	1.6920893601475576e-09
Pseudochr1A	3870000	3913000	827	1.226295375517035e-09
Pseudochr1A	3913000	3956000	726	6.274395427594211e-10
Pseudochr1A	3956000	3999000	669	8.46504058765543e-10
Pseudochr1A	3999000	4042000	480	4.966620833495801e-10
Pseudochr1A	4042000	4085000	719	8.203350757069138e-10
Pseudochr1A	4085000	4128000	719	9.971690558447526e-10
Pseudochr1A	4128000	4171000	803	8.214226669964077e-10
Pseudochr1A	4171000	4214000	642	1.0644634972245983e-09
Pseudochr1A	4214000	4257000	774	7.59163873682514e-10
Pseudochr1A	4257000	4300000	793	7.020897246245407e-10
Pseudochr1A	4300000	4343000	605	5.662557290569619e-10
Pseudochr1A	4343000	4386000	671	6.885325025969128e-10
Pseudochr1A	4386000	4429000	594	6.354253900611613e-10
Pseudochr1A	4429000	4472000	622	6.710375330099248e-10
Pseudochr1A	4472000	4515000	562	4.371749552039457e-10
Pseudochr1A	4515000	4558000	570	9.463031090259941e-10
Pseudochr1A	4558000	4601000	513	9.22148053307481e-10
Pseudochr1A	4601000	4644000	665	8.355089157300025e-10
Pseudochr1A	4644000	4687000	678	8.494062382074042e-10
Pseudochr1A	4687000	4730000	558	5.244014692413075e-10
Pseudochr1A	4730000	4773000	278	7.566179741458317e-10
Pseudochr1A	4773000	4816000	517	4.5744125807292834e-10
Pseudochr1A	4816000	4859000	643	7.495049047487442e-10
Pseudochr1A	4859000	4902000	546	7.97921966534577e-10
Pseudochr1A	4902000	4945000	500	6.947624226435752e-10
Pseudochr1A	4945000	4988000	512	6.94128022048559e-10
Pseudochr1A	4988000	5031000	519	6.967975492188503e-10
Pseudochr1A	5031000	5074000	528	8.921762344561012e-10
Pseudochr1A	5074000	5117000	855	1.6266829574990409e-09
Pseudochr1A	5117000	5160000	577	6.7544655906519e-10
Pseudochr1A	5160000	5203000	806	1.2714851052574525e-09
Pseudochr1A	5203000	5246000	731	1.3359894825242382e-09
Pseudochr1A	5246000	5289000	768	1.5982281907637052e-09
Pseudochr1A	5289000	5332000	731	1.7250264168310959e-09
Pseudochr1A	5332000	5375000	766	1.0378380253517356e-09
Pseudochr1A	5375000	5418000	894	1.2594567795369408e-09
Pseudochr1A	5418000	5461000	730	1.2077134058129621e-09
Pseudochr1A	5461000	5504000	597	1.616012731116663e-09
Pseudochr1A	5504000	5547000	1167	2.2830473706565646e-09
Pseudochr1A	5547000	5590000	1187	2.0189310366173246e-09
Pseudochr1A	5590000	5633000	1228	1.917216442551356e-09
Pseudochr1A	5633000	5676000	1160	2.1445681585875856e-09
Pseudochr1A	5676000	5719000	1200	1.922609677324654e-09
Pseudochr1A	5719000	5762000	642	9.94078966548384e-10
Pseudochr1A	5762000	5805000	344	4.784619384216241e-10
Pseudochr1A	5805000	5848000	933	8.087266068541671e-10
Pseudochr1A	5848000	5891000	625	1.3155378937765288e-09
Pseudochr1A	5891000	5934000	647	6.799389715444667e-10
Pseudochr1A	5934000	5977000	782	6.779157099031553e-10
Pseudochr1A	5977000	6020000	1040	1.254946134055996e-09
Pseudochr1A	6020000	6063000	1057	1.6360896099000557e-09
Pseudochr1A	6063000	6106000	676	1.0513995411579134e-09
Pseudochr1A	6106000	6149000	576	4.3330731861800824e-10
Pseudochr1A	6149000	6192000	675	1.6562726922881593e-09
Pseudochr1A	6192000	6235000	964	1.3446248519889307e-09
Pseudochr1A	6235000	6278000	755	1.401268337132644e-09
Pseudochr1A	6278000	6321000	855	7.21484743077062e-10
Pseudochr1A	6321000	6364000	727	9.005627307080354e-10
Pseudochr1A	6364000	6407000	715	1.195866074785489e-09
Pseudochr1A	6407000	6450000	892	6.66603449541673e-10
Pseudochr1A	6450000	6493000	821	8.971454430404341e-10
Pseudochr1A	6493000	6536000	635	9.046807547378141e-10
Pseudochr1A	6536000	6579000	454	3.1297597939029134e-10
Pseudochr1A	6579000	6622000	735	8.115756015221067e-10
Pseudochr1A	6622000	6665000	483	7.992392231192586e-10
Pseudochr1A	6665000	6708000	576	8.032423522727688e-10
Pseudochr1A	6708000	6751000	714	1.0240700762889008e-09
Pseudochr1A	6751000	6794000	639	3.2427836613539814e-10
Pseudochr1A	6794000	6837000	533	3.415651600628393e-10
Pseudochr1A	6837000	6880000	503	3.111695224514096e-10
Pseudochr1A	6880000	6923000	480	3.545264803021589e-10
Pseudochr1A	6923000	6966000	421	4.3502798295745927e-10
Pseudochr1A	6966000	7009000	629	6.04175809090602e-10
Pseudochr1A	7009000	7052000	532	2.3035223001522627e-10
Pseudochr1A	7052000	7095000	464	4.1423041315022295e-10
Pseudochr1A	7095000	7138000	641	3.436755418486402e-10
Pseudochr1A	7138000	7181000	506	4.4964043736377074e-10
Pseudochr1A	7181000	7224000	504	3.4186949976758936e-10
Pseudochr1A	7224000	7267000	652	4.668267527245673e-10
Pseudochr1A	7267000	7310000	701	1.979088541504621e-10
Pseudochr1A	7310000	7353000	683	5.348911494956764e-10
Pseudochr1A	7353000	7396000	596	3.868183500870776e-10
Pseudochr1A	7396000	7439000	498	3.757094530343037e-10
Pseudochr1A	7439000	7482000	637	2.4418856839148547e-10
Pseudochr1A	7482000	7525000	693	4.184210580433011e-10
Pseudochr1A	7525000	7568000	567	4.4202456027562944e-10
Pseudochr1A	7568000	7611000	381	4.416871978875395e-10
Pseudochr1A	7611000	7654000	410	5.251516981427114e-10
Pseudochr1A	7654000	7697000	529	4.3490800607276227e-10
Pseudochr1A	7697000	7740000	353	2.574039475664497e-10
Pseudochr1A	7740000	7783000	497	4.053835699062278e-10
Pseudochr1A	7783000	7826000	507	4.3351109678454746e-10
Pseudochr1A	7826000	7869000	425	3.3856391257095847e-10
Pseudochr1A	7869000	7912000	414	9.201747144296732e-11
Pseudochr1A	7912000	7955000	474	2.7480250419353593e-10
Pseudochr1A	7955000	7998000	472	3.683292981656812e-10
Pseudochr1A	7998000	8041000	438	1.515035209582413e-10
Pseudochr1A	8041000	8084000	444	1.295996912591206e-10
Pseudochr1A	8084000	8127000	456	6.212912198716523e-11
Pseudochr1A	8127000	8170000	397	2.7435188561760966e-10
Pseudochr1A	8170000	8213000	369	2.354061110828464e-10
Pseudochr1A	8213000	8256000	406	2.01266879376919e-10
Pseudochr1A	8256000	8299000	401	2.476176172785929e-10
Pseudochr1A	8299000	8342000	414	2.344964938028097e-10
Pseudochr1A	8342000	8385000	513	3.4198209218289624e-10
Pseudochr1A	8385000	8428000	591	2.0926235138033602e-10
Pseudochr1A	8428000	8471000	569	1.534966639210292e-10
Pseudochr1A	8471000	8514000	452	2.3351386154453396e-10
Pseudochr1A	8514000	8557000	506	2.102678008193113e-10
Pseudochr1A	8557000	8600000	608	3.8978076688598593e-10
Pseudochr1A	8600000	8643000	489	3.2884030878713403e-10
Pseudochr1A	8643000	8686000	406	2.774890405348942e-10
Pseudochr1A	8686000	8729000	465	3.544355434656251e-10
Pseudochr1A	8729000	8772000	496	2.1867979008495456e-10
Pseudochr1A	8772000	8815000	405	3.404518475878294e-10
Pseudochr1A	8815000	8858000	363	2.9075088378691954e-10
Pseudochr1A	8858000	8901000	307	3.0527173758416775e-10
Pseudochr1A	8901000	8944000	300	2.9334938729656024e-10
Pseudochr1A	8944000	8987000	318	2.990367562719684e-10
Pseudochr1A	8987000	9030000	339	3.089286263920068e-10
Pseudochr1A	9030000	9073000	422	5.407103602897453e-10
Pseudochr1A	9073000	9116000	475	4.386099484410374e-10
Pseudochr1A	9116000	9159000	521	5.049870354422999e-10
Pseudochr1A	9159000	9202000	465	3.072159273229091e-10
Pseudochr1A	9202000	9245000	391	2.463869830090037e-10
Pseudochr1A	9245000	9288000	523	2.88919203491919e-10
Pseudochr1A	9288000	9331000	494	5.733768466959689e-10
Pseudochr1A	9331000	9374000	559	6.027688602428793e-10
Pseudochr1A	9374000	9417000	580	4.793502320091524e-10
Pseudochr1A	9417000	9460000	595	3.202003966291931e-10
Pseudochr1A	9460000	9503000	210	2.7126393283907027e-10
Pseudochr1A	9503000	9546000	269	7.687225661021106e-11
Pseudochr1A	9546000	9589000	284	7.838764929493156e-11
Pseudochr1A	9589000	9632000	460	3.288794713663713e-10
Pseudochr1A	9632000	9675000	510	3.3417637615133394e-10
Pseudochr1A	9675000	9718000	726	3.2897356112242e-10
Pseudochr1A	9718000	9761000	599	3.636277973396296e-10
Pseudochr1A	9761000	9804000	541	5.510166733828553e-10
Pseudochr1A	9804000	9847000	614	5.143038296371414e-10
Pseudochr1A	9847000	9890000	551	3.973583111105519e-10
Pseudochr1A	9890000	9933000	424	3.10100018963343e-10
Pseudochr1A	9933000	9976000	339	1.7438956805780701e-10
Pseudochr1A	9976000	10019000	360	1.371346710702359e-10
Pseudochr1A	10019000	10062000	468	9.873211137925628e-11
Pseudochr1A	10062000	10105000	348	2.650232264888045e-10
Pseudochr1A	10105000	10148000	460	2.9743059269384634e-10
Pseudochr1A	10148000	10191000	388	3.3990863274404576e-10
Pseudochr1A	10191000	10234000	432	1.3513339689396242e-10
Pseudochr1A	10234000	10277000	512	2.9311897525727706e-10
Pseudochr1A	10277000	10320000	502	3.046255550267541e-10
Pseudochr1A	10320000	10363000	604	3.2439917273575694e-10
Pseudochr1A	10363000	10406000	665	2.3207604727419221e-10
Pseudochr1A	10406000	10449000	637	3.8277232463385205e-10
Pseudochr1A	10449000	10492000	344	4.552025192742463e-10
Pseudochr1A	10492000	10535000	308	4.631494529114478e-10
Pseudochr1A	10535000	10578000	443	1.2142441987179034e-10
Pseudochr1A	10578000	10621000	457	2.6916914970771134e-10
Pseudochr1A	10621000	10664000	544	4.917932288745425e-10
Pseudochr1A	10664000	10707000	518	4.738567675839081e-10
Pseudochr1A	10707000	10750000	545	2.4934574905900023e-10
Pseudochr1A	10750000	10793000	454	2.754408874237287e-10
Pseudochr1A	10793000	10836000	611	4.859376765344866e-10
Pseudochr1A	10836000	10879000	498	3.1920598240851984e-10
Pseudochr1A	10879000	10922000	487	3.3107722221136023e-10
Pseudochr1A	10922000	10965000	400	1.96003412133127e-10
Pseudochr1A	10965000	11008000	483	1.3524540850830606e-10
Pseudochr1A	11008000	11051000	499	2.4538875209628633e-10
Pseudochr1A	11051000	11094000	509	7.663130718202273e-11
Pseudochr1A	11094000	11137000	656	5.494975469776566e-10
Pseudochr1A	11137000	11180000	571	2.0397805827343273e-10
Pseudochr1A	11180000	11223000	578	6.205170590498502e-10
Pseudochr1A	11223000	11266000	461	4.6028203855581614e-10
Pseudochr1A	11266000	11309000	651	5.00122163602439e-10
Pseudochr1A	11309000	11352000	463	1.9968593915491575e-10
Pseudochr1A	11352000	11395000	422	8.626638030473267e-11
Pseudochr1A	11395000	11438000	484	2.8393244642133897e-10
Pseudochr1A	11438000	11481000	580	7.149134780071331e-10
Pseudochr1A	11481000	11524000	502	2.387411531854712e-10
Pseudochr1A	11524000	11567000	449	2.829745396897852e-10
Pseudochr1A	11567000	11610000	453	3.903467159389031e-10
Pseudochr1A	11610000	11653000	453	9.291359393540936e-10
Pseudochr1A	11653000	11696000	726	6.725442966517626e-10
Pseudochr1A	11696000	11739000	583	4.717997365151613e-10
Pseudochr1A	11739000	11782000	469	3.5480410316259884e-10
Pseudochr1A	11782000	11825000	434	5.723813538449353e-10
Pseudochr1A	11825000	11868000	463	1.8576297846356436e-10
Pseudochr1A	11868000	11911000	453	2.0085467663613433e-10
Pseudochr1A	11911000	11954000	328	4.787519240454249e-10
Pseudochr1A	11954000	11997000	436	7.665651863005125e-10
Pseudochr1A	11997000	12040000	617	3.7737419453814907e-10
Pseudochr1A	12040000	12083000	505	4.698152225952563e-10
Pseudochr1A	12083000	12126000	527	2.2027168255369344e-10
Pseudochr1A	12126000	12169000	605	3.507853753546466e-10
Pseudochr1A	12169000	12212000	498	1.224116599232087e-09
Pseudochr1A	12212000	12255000	557	2.2552320189195547e-10
Pseudochr1A	12255000	12298000	554	3.316176989934599e-10
Pseudochr1A	12298000	12341000	595	1.188419298744225e-10
Pseudochr1A	12341000	12384000	542	3.941692989644046e-10
Pseudochr1A	12384000	12427000	447	4.1650640618212004e-10
Pseudochr1A	12427000	12470000	616	2.49706094570922e-10
Pseudochr1A	12470000	12513000	623	7.4059417339879e-10
